"SPECIES","AREA_COMBO","SURVEY_YEAR","AREA","N_STATIONS","N_POS_CATCH","AREA_CPUE","BOOT_AREA_CPUE","BOOT_BIAS","BOOT_SD","BOOT_LCI","BOOT_UCI","AKFIN_LOAD_DATE"
"Shortspine thornyhead","NMFS management area",2015,"CGOA",385,17,0.0005033255826502826,0.0005003879713544991,-0.000002937611295783472,0.00014798562070128632,0.00028271951192192766,0.0009154028935467854,21-JUL-22
"Shortspine thornyhead","NMFS management area",2015,"EGOA",176,22,0.00146003625357976,0.00147316485746092,0.000013128603881156725,0.0003884036448807502,0.0008178980207950899,0.00237366538012031,21-JUL-22
"Shortspine thornyhead","NMFS management area",2015,"INSIDE",63,19,0.00346822444456936,0.00344136737911457,-0.000026857065454792117,0.0009089700588488952,0.00209420221153887,0.00575167647650094,21-JUL-22
"Shortspine thornyhead","NMFS management area",2015,"WC",104,4,0.0003673856337772972,0.000365672971636626,-0.0000017126621406712448,0.00018963051523372375,0.0001421964058556332,0.00102695665458576,21-JUL-22
"Shortspine thornyhead","NMFS management area",2015,"WGOA",123,5,0.0004062921434784569,0.0004124790575908341,0.000006186914112377194,0.0001894714197179615,0.00011686829455164008,0.0009326952355842543,21-JUL-22
"Shortspine thornyhead","NMFS management area",2016,"AI",83,12,0.00445329294321031,0.00442381912941848,-0.000029473813791826807,0.00140775646587612,0.00213372291690475,0.00776617970086378,21-JUL-22
"Shortspine thornyhead","NMFS management area",2016,"BS",207,16,0.00132127444280151,0.00131359851809716,-0.000007675924704351024,0.00041707129519958735,0.0006872567375949652,0.00249626742200586,21-JUL-22
"Shortspine thornyhead","NMFS management area",2016,"CAN",169,21,0.00117755826967057,0.00115834793045355,-0.000019210339217024452,0.0003536454284374507,0.0006844018479142303,0.00233728958832282,21-JUL-22
"Shortspine thornyhead","NMFS management area",2016,"CGOA",384,7,0.00017388400975794195,0.00017489431653813306,0.0000010103067801911134,0.00006979885689747917,0.00006537487157635516,0.0003708080688541783,21-JUL-22
"Shortspine thornyhead","NMFS management area",2016,"EGOA",183,11,0.0006513935884486535,0.000655437454097315,0.0000040438656486614915,0.0001980340770491302,0.0003559105228175138,0.00114743122660993,21-JUL-22
"Shortspine thornyhead","NMFS management area",2016,"INSIDE",68,11,0.00311025169008911,0.00310651313249684,-0.000003738557592267155,0.00111218782358106,0.00160589843127897,0.00648970334725991,21-JUL-22
"Shortspine thornyhead","NMFS management area",2016,"WC",103,3,0.00033977737557469605,0.00033886433268537396,-0.0000009130428893220948,0.0002056989724748812,0.00008373318850554668,0.00103619991136823,21-JUL-22
"Shortspine thornyhead","NMFS management area",2016,"WGOA",126,5,0.0003860838048999551,0.00038600659776785826,-0.00000007720713209681323,0.00017392708224818593,0.0001327988802336578,0.0008851367076765231,21-JUL-22
"Shortspine thornyhead","NMFS management area",2017,"AI",198,61,0.00997294807344901,0.00999899716000824,0.00002604908655923742,0.00159385082048358,0.00732254363589328,0.0134930205555684,21-JUL-22
"Shortspine thornyhead","NMFS management area",2017,"BS",126,5,0.0007279257515733396,0.0007208669911802269,-0.000007058760393112732,0.0003210246294404632,0.0002560334477443399,0.00159606098128418,21-JUL-22
"Shortspine thornyhead","NMFS management area",2017,"CAN",168,14,0.0007683986452171386,0.0007582137988789755,-0.000010184846338163068,0.0002832463568282763,0.0003965104040393338,0.00168202883064982,21-JUL-22
"Shortspine thornyhead","NMFS management area",2017,"CGOA",389,4,0.0000778806040555032,0.00007664102957979112,-0.0000012395744757120837,0.000055795616133133605,0.00001569917227325957,0.00032130516443727253,21-JUL-22
"Shortspine thornyhead","NMFS management area",2017,"EGOA",185,12,0.00103226654831763,0.00103346050383966,0.0000011939555220280649,0.0003572868826054383,0.0005422767742404822,0.00206184583634,21-JUL-22
"Shortspine thornyhead","NMFS management area",2017,"INSIDE",67,6,0.00121089578862439,0.00122284216917989,0.00001194638055549346,0.000512205324975234,0.0004532088808001961,0.00272922243656885,21-JUL-22
"Shortspine thornyhead","NMFS management area",2017,"WC",186,10,0.0004965037884139546,0.000489614401551323,-0.000006889386862631605,0.00016271538397232796,0.0002484560387913769,0.000906635290431416,21-JUL-22
"Shortspine thornyhead","NMFS management area",2017,"WGOA",123,5,0.00114142018497748,0.00111715251925391,-0.00002426766572356819,0.0006818006135377414,0.0003254819924655334,0.00418051826605538,21-JUL-22
"Shortspine thornyhead","NMFS management area",2018,"AI",95,14,0.00297359692159735,0.00302126679462391,0.00004766987302655445,0.00100675923903842,0.0015266690399947,0.00570379318835028,21-JUL-22
"Shortspine thornyhead","NMFS management area",2018,"BS",128,6,0.00036240115605794466,0.0003606039334601095,-0.0000017972225978351805,0.00015393591632702496,0.00015475093850407818,0.0008291632363564055,21-JUL-22
"Shortspine thornyhead","NMFS management area",2018,"CAN",301,32,0.0009525799596523536,0.0009447703507890012,-0.000007809608863352537,0.00023768776366810265,0.0005776312711166888,0.00157449471078521,21-JUL-22
"Shortspine thornyhead","NMFS management area",2018,"CGOA",380,7,0.00026569501854155234,0.0002671113247314724,0.0000014163061899200588,0.00010676658919414391,0.00009598973611032349,0.0005516237305841496,21-JUL-22
"Shortspine thornyhead","NMFS management area",2018,"EGOA",183,21,0.00147662719371541,0.00147542673752508,-0.000001200456190323827,0.00036016974277745475,0.0008977172008886496,0.00239593599777729,21-JUL-22
"Shortspine thornyhead","NMFS management area",2018,"INSIDE",96,20,0.00264459853264645,0.00265476004180999,0.00001016150916354321,0.0007368764834557372,0.00155192746445008,0.00468482871302477,21-JUL-22
"Shortspine thornyhead","NMFS management area",2018,"WC",116,3,0.0001252974414865254,0.00012213040741544437,-0.000003167034071081045,0.00007987876608690146,0.000011661004338023924,0.0004823555141966015,21-JUL-22
"Shortspine thornyhead","NMFS management area",2018,"WGOA",123,4,0.00029210250626269065,0.0002893331986315023,-0.000002769307631188332,0.00015106485332010535,0.00005891282080619122,0.0007267316580152805,21-JUL-22
"Shortspine thornyhead","NMFS management area",2019,"AI",94,12,0.0067141882263403,0.00668062652920157,-0.000033561697138730084,0.00291734151112483,0.00283270119143539,0.01569489187207048,21-JUL-22
"Shortspine thornyhead","NMFS management area",2019,"BS",127,12,0.00130503506965433,0.0012967412467181,-0.000008293822936227555,0.00043629403136618346,0.0006782412724237365,0.00256778851347604,21-JUL-22
"Shortspine thornyhead","NMFS management area",2019,"CAN",164,21,0.0006093574286685672,0.0006157718806336807,0.000006414451965113498,0.0001814939634074329,0.0003389565064545143,0.00107154256369371,21-JUL-22
"Shortspine thornyhead","NMFS management area",2019,"CGOA",431,9,0.000268375358363971,0.00026666141733670763,-0.0000017139410272633574,0.00010726710860722406,0.0001175602365309486,0.0005586485159708347,21-JUL-22
"Shortspine thornyhead","NMFS management area",2019,"EGOA",213,14,0.0009592714816726156,0.0009573454799055452,-0.00000192600176707029,0.00038484453998405006,0.0004674682783061232,0.00241543250806837,21-JUL-22
"Shortspine thornyhead","NMFS management area",2019,"INSIDE",75,13,0.00259337906154198,0.00263236330210372,0.000038984240561743856,0.0007899616235866969,0.00132821983661646,0.0044330712471323,21-JUL-22
"Shortspine thornyhead","NMFS management area",2019,"WC",104,8,0.0005900889793620933,0.0005909132468359112,0.000000824267473817906,0.0002167935528556107,0.00025431750054473565,0.00117075525549274,21-JUL-22
"Shortspine thornyhead","NMFS management area",2019,"WGOA",155,8,0.0005080603814021996,0.00050464246359563,-0.0000034179178065695936,0.0002019349615382544,0.0002319272920744037,0.00115120144635972,21-JUL-22
"Shortspine thornyhead","NMFS management area",2020,"CAN",203,9,0.0005217332038135585,0.0005203343109885167,-0.0000013988928250417657,0.00018666398970263953,0.00021621864381276952,0.000980969399411757,21-JUL-22
"Yelloweye rockfish","FMP (with Inside waters)",2019,"WC",104,13,0.00203108014251597,0.00203593769868812,0.000004857556172148305,0.0007290414765880809,0.000904494604018052,0.00391843347379545,21-JUL-22
"Yelloweye rockfish","FMP (with Inside waters)",2020,"CAN",203,55,0.01123897957741192,0.01131109778762776,0.00007211821021583728,0.00233014910811424,0.00741464227508791,0.01664562740755283,21-JUL-22
"Yelloweye rockfish","FMP (with Inside waters)",2020,"GOA",669,133,0.00665545359522795,0.00668735614790459,0.000031902552676637413,0.0008985334656990466,0.00499748452765058,0.00846703043097793,21-JUL-22
"Yelloweye rockfish","FMP (with Inside waters)",2021,"CAN",229,61,0.01300067075684643,0.01290950856648912,-0.0000911621903573051,0.00238073727538067,0.00918282375956324,0.01901164128877648,21-JUL-22
"Yelloweye rockfish","FMP (with Inside waters)",2021,"GOA",737,141,0.00722410131013095,0.00722552632823301,0.000001425018102068666,0.0008750051631005178,0.005779104712214,0.00937904097728125,21-JUL-22
"Yelloweye rockfish","FMP (with Inside waters)",2021,"WC",76,11,0.00708934637090609,0.00701941093123131,-0.00006993543967477762,0.00346909518662512,0.00262468854695273,0.01966581420084273,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",1998,"CAN",130,46,0.01875659138295738,0.01865979308260914,-0.00009679830034824492,0.00411733484818472,0.01280544913068344,0.03031218181959305,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",1998,"GOA",705,87,0.00628873602128929,0.00631763106047519,0.000028895039185895116,0.0009607734595482368,0.00468611305347141,0.00850121215773544,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",1999,"CAN",169,61,0.0155008964368783,0.01554727714392928,0.00004638070705098064,0.00284862838927526,0.01070978032523809,0.02219676036157212,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",1999,"GOA",701,93,0.00546245592557035,0.00546458466430113,0.000002128738730780219,0.0008377172896825979,0.00408836706233972,0.00751378860001141,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",1999,"WC",84,8,0.00570768589832767,0.00560941061515037,-0.00009827528317729596,0.00269433449804355,0.00206034245010811,0.01459498314454751,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2000,"CAN",129,47,0.01784487059796911,0.01788999910521317,0.0000451285072440577,0.00333829509456726,0.01236541838454998,0.02669970798766277,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2000,"GOA",688,89,0.00557926311657275,0.00559029909678487,0.000011035980212122792,0.0008470824207771179,0.00424927575759968,0.00778600054650196,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2001,"CAN",170,51,0.01722847668372951,0.01728975637994539,0.0000612796962158775,0.0029071952443903,0.01232653008410609,0.02395153672677452,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2001,"GOA",682,74,0.00476196925599071,0.00471794375981447,-0.00004402549617623861,0.0007341881576030619,0.00362729909289258,0.00659003637517053,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2001,"WC",84,9,0.00487712651747877,0.00481602280171865,-0.00006110371576011943,0.00180511101200854,0.00225902617704246,0.01002806327866669,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2002,"CAN",171,40,0.00798476404130618,0.00795922200836004,-0.000025542032946140533,0.00169557593702456,0.00546290224282342,0.0126876348988218,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2002,"GOA",688,80,0.00489530599303723,0.00489336855299358,-0.0000019374400436512895,0.0008333210021871762,0.00359236003534026,0.00698913106053645,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2002,"WC",84,8,0.00263607991155523,0.00263286191256735,-0.000003217998987883972,0.00139371495239122,0.0009554918488215532,0.0079771077820239,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2003,"CAN",170,71,0.0091277642595796,0.00924553170739801,0.00011776744781840516,0.00192443876949439,0.00609714735075708,0.01395773919010368,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2003,"GOA",696,74,0.00516948329816568,0.00516362782926386,-0.00000585546890182094,0.0008559974417240129,0.00374271154600696,0.00707479554991218,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2003,"WC",84,7,0.00496164321871286,0.00506934137409468,0.00010769815538182702,0.00226309280166346,0.00181834130765229,0.01123081361889738,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2004,"CAN",170,71,0.01232798595374942,0.01236893800932964,0.000040952055580226535,0.00205807337751973,0.00906619998938895,0.01753040552135536,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2004,"GOA",679,83,0.00489801690673441,0.00490392418332438,0.00000590727658997172,0.0007473147968962167,0.00367148599457902,0.00660569209989314,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2004,"WC",83,8,0.00422672133226256,0.00418541951472425,-0.000041301817538311886,0.00187141869725286,0.0016115414026168,0.00986733667609599,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2005,"CAN",168,69,0.01005921250829867,0.01011976574101133,0.000060553232712663024,0.00168622081158174,0.00699803657029837,0.01371938162188399,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2005,"GOA",695,104,0.00564059251968496,0.00562988758441415,-0.000010704935270809852,0.0007858534503363482,0.00430300337221443,0.00741835320596174,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2005,"WC",84,7,0.00240975478445031,0.00241421276385394,0.00000445797940363743,0.00103281425103359,0.00102478797162798,0.00569991554066341,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2006,"CAN",168,65,0.01088839123942179,0.01087732460576013,-0.000011066633661667089,0.00200311085834713,0.00758412325214581,0.01550089201741077,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2006,"GOA",693,87,0.00476797877643127,0.00478863951445879,0.00002066073802751804,0.000737314235483867,0.00357968092405608,0.00655697315180383,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2006,"WC",109,9,0.00252601879636252,0.00253270650365378,0.000006687707291254223,0.0010607337838158,0.00102390725496247,0.00577242083607695,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2007,"CAN",172,57,0.00931056891357003,0.00929423578418937,-0.00001633312938065755,0.00187659381772607,0.00636503725828795,0.01387860821359554,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2007,"GOA",702,71,0.00359250395394057,0.0036047091432147,0.000012205189274129296,0.0006151410714895616,0.00260915042694036,0.00503746060907989,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2007,"WC",102,16,0.00978372288428028,0.00987705387744667,0.00009333099316638852,0.00393587398160562,0.00456334405583726,0.02457101203792566,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2008,"CAN",170,65,0.00984535587359523,0.00983175644559179,-0.000013599428003443008,0.00203419267681954,0.00657005636566644,0.0148425338583125,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2008,"GOA",694,86,0.00356478657702336,0.00357643628870386,0.000011649711680497814,0.0005764782081115107,0.00261962933147342,0.00493429056582458,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2008,"WC",122,22,0.00707995327586603,0.007153472118659,0.0000735188427929672,0.00227218379918128,0.00374931375457744,0.013684873387629,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2009,"CAN",171,75,0.01230019609008259,0.01232860616746692,0.000028410077384331128,0.00206723255875147,0.00870574980216509,0.01714087746976441,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2009,"GOA",679,102,0.00446067714538029,0.00445450044906067,-0.0000061766963196105765,0.0006265869742097178,0.00340714009872984,0.00593269042925934,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2009,"WC",101,17,0.00269740598845333,0.00271941259158731,0.00002200660313397872,0.0008458142348931082,0.00138451250474545,0.00506236850850589,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2010,"CAN",170,68,0.01368198206007758,0.01364859978087294,-0.00003338227920464745,0.0027978857729471,0.0093409754183589409,0.02099768130701397,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2010,"GOA",689,113,0.00526214683755561,0.00527976940048588,0.000017622562930271965,0.0007080039644889512,0.00400530908657447,0.0068031373232906,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2010,"WC",83,7,0.00181755918242414,0.00181584016629417,-0.0000017190161299765472,0.0008325171759614437,0.0006078543416119039,0.00455109882576071,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2011,"CAN",170,65,0.00959466323285784,0.00958910335894194,-0.000005559873915901917,0.00175350367133532,0.00674047756777492,0.0139314212956511,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2011,"GOA",693,101,0.00429452845094597,0.004309132638741,0.00001460418779502138,0.0006077619848207306,0.00316681781575086,0.00560430222209183,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2011,"WC",134,9,0.0009759388914146992,0.000983423343327758,0.000007484451913058608,0.0004469805834526919,0.00042604704107292255,0.00257507683066983,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2012,"CAN",168,49,0.00887987378859589,0.00894566890278565,0.00006579511418975358,0.00183718250919272,0.00606818590173736,0.01348906957787617,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2012,"GOA",700,82,0.0050533135866199,0.00506233248203727,0.00000901889541736478,0.0007544499193223461,0.00380002248394845,0.00684736653029544,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2012,"WC",94,7,0.00214774481860217,0.00216855185716476,0.000020807038562591345,0.00135744806998707,0.0005490665971235276,0.00804921654854965,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2013,"CAN",169,36,0.00855750891838779,0.00853952169137864,-0.000017987227009156823,0.00192330518914001,0.00560859827408007,0.01341238348916586,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2013,"GOA",692,89,0.00407159904940113,0.004068474936917,-0.000003124112484130699,0.0005827937050320227,0.00308882492181564,0.00546954134514179,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2013,"WC",118,16,0.00226219670821879,0.00228692173370178,0.000024725025482983092,0.0009963555020753912,0.0008435689047920138,0.00520622646478422,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2014,"CAN",168,61,0.00605398205152288,0.00609592479674772,0.000041942745224836375,0.0012132167890008,0.0041352010655094,0.00920331383365088,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2014,"GOA",695,113,0.00463871250359118,0.00462646020987814,-0.000012252293713043393,0.0006125295900655881,0.00357540541099253,0.0060298115144145,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2014,"WC",170,15,0.00240924640659348,0.00238695451716993,-0.000022291889423552407,0.0007761763454922072,0.00124777192155612,0.00445269844955032,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2015,"CAN",168,55,0.00602091565608393,0.00606733525097557,0.00004641959489163749,0.00162623292383393,0.00389768267236575,0.01171710774896043,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2015,"GOA",684,127,0.00459759400150866,0.00461214963973401,0.000014555638225341797,0.0005842889471176009,0.00363410737838476,0.00598720274953618,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2015,"WC",104,12,0.00179107218425799,0.00176828974350328,-0.000022782440754707308,0.0007189580100766221,0.0007888876682446368,0.00425633531072356,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2016,"CAN",169,60,0.00897279937715926,0.00910791286500823,0.00013511348784897223,0.00212671561282704,0.00575119025708683,0.01498426613456812,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2016,"GOA",693,108,0.00526922594040674,0.00524718136205305,-0.000022044578353691037,0.0007481155916202833,0.00400370301722316,0.00706256464591279,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2016,"WC",103,6,0.0005077668515303003,0.0005237643621970717,0.000015997510666771473,0.00023554392063781387,0.0001821700362233031,0.00118130376697831,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2017,"CAN",168,53,0.00940447904372788,0.00943811187710275,0.0000336328333748713,0.00250868953758836,0.00571403929942167,0.01616505321768475,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2017,"GOA",697,87,0.00458609953068573,0.00456957586668089,-0.000016523664004840753,0.0006494373256876998,0.00350889988882395,0.00616585890418386,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2017,"WC",186,13,0.00131967246434925,0.00131456319022936,-0.000005109274119892253,0.0004719446707735666,0.0006134221901763247,0.00261742416367993,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2018,"CAN",301,95,0.00647554230701142,0.0064723769683468,-0.0000031653386646218057,0.00117424760706376,0.00452940630269881,0.00935163682483136,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2018,"GOA",686,117,0.00431219324240878,0.00433875746477962,0.00002656422237083851,0.0005249407966410864,0.00340920382326247,0.00550803712080766,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2018,"WC",116,12,0.00110594726817705,0.00110398117634262,-0.0000019660918344310656,0.00042222739100291945,0.0004608035205302508,0.00230967039309183,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2019,"CAN",164,55,0.00689558978650696,0.00690790714751387,0.000012317361006914005,0.00173021441140145,0.00453123066592266,0.01234885182379598,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2019,"GOA",799,121,0.00410189407521178,0.00408765398782214,-0.000014240087389648036,0.0005093075396494066,0.00324390829562158,0.00528879566147667,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2019,"WC",104,13,0.00203108014251597,0.00201644266267455,-0.000014637479841420574,0.000735920593009303,0.0008859706092768898,0.00406233556273944,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2020,"CAN",203,55,0.01123897957741192,0.01120197577133669,-0.000037003806075233334,0.00224429987105757,0.00769627240912896,0.01696197071613995,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2020,"GOA",580,107,0.00678464966732596,0.00679632079927279,0.00001167113194683149,0.0009919222962098996,0.00514249913412441,0.00912898833675658,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2021,"CAN",229,61,0.01300067075684643,0.01304315904462973,0.000042488287783299175,0.00239266538817081,0.00924769431119939,0.01923230782359735,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2021,"GOA",643,116,0.00717496590261866,0.00716848889298978,-0.000006477009628883153,0.000983156762437637,0.00546995373890744,0.00944638312292335,21-JUL-22
"Yelloweye rockfish","FMP (without Inside waters)",2021,"WC",76,11,0.00708934637090609,0.00704397206881288,-0.00004537430209320889,0.00342431312973317,0.00253761205029817,0.01886590907916736,21-JUL-22
"Yelloweye rockfish","NMFS management area",1998,"CAN",130,46,0.01875659138295738,0.01884432536543351,0.00008773398247612779,0.0044264833992946,0.01258932583650953,0.03119673211223599,21-JUL-22
"Yelloweye rockfish","NMFS management area",1998,"CGOA",387,20,0.00118160950350112,0.00118122502215265,-0.0000003844813484729908,0.00036319613878133786,0.0006649362858879144,0.00225188399763325,21-JUL-22
"Yelloweye rockfish","NMFS management area",1998,"EGOA",192,59,0.02007996959040816,0.02011832076786292,0.00003835117745476166,0.00326399160643567,0.01471805312857245,0.02753123672584572,21-JUL-22
"Yelloweye rockfish","NMFS management area",1998,"INSIDE",67,16,0.00648284197248121,0.0065380980814016,0.00005525610892038839,0.00212918658401694,0.00314578682853387,0.01216450074741718,21-JUL-22
"Yelloweye rockfish","NMFS management area",1998,"WGOA",126,8,0.00117073767845888,0.00117414342154678,0.000003405743087905172,0.0006660789546509644,0.0004103474238786128,0.00445690984043507,21-JUL-22
"Yelloweye rockfish","NMFS management area",1999,"CAN",169,61,0.0155008964368783,0.01545604286521314,-0.00004485357166515713,0.00271461691769337,0.01113724318099436,0.02195036184572044,21-JUL-22
"Yelloweye rockfish","NMFS management area",1999,"CGOA",389,22,0.00147085773536685,0.00146688871775293,-0.000003969017613916987,0.0004114593274199359,0.0008765743472279816,0.00274106012773114,21-JUL-22
"Yelloweye rockfish","NMFS management area",1999,"EGOA",190,60,0.01644095866498225,0.01640229691429475,-0.00003866175068750061,0.00276361432619414,0.01171784856400543,0.02280721409476344,21-JUL-22
"Yelloweye rockfish","NMFS management area",1999,"INSIDE",70,18,0.00992369214535228,0.00988437419522774,-0.00003931795012454553,0.00292640197473211,0.00533136582770222,0.01693055347049259,21-JUL-22
"Yelloweye rockfish","NMFS management area",1999,"WC",84,8,0.00570768589832767,0.00562594170375142,-0.00008174419457624999,0.0026780675994468,0.00215558734224079,0.01495668885937865,21-JUL-22
"Yelloweye rockfish","NMFS management area",1999,"WGOA",122,11,0.0009458744647350572,0.000940093207026282,-0.0000057812577087751685,0.00034779284137405965,0.00047243039649426497,0.0020192604741049,21-JUL-22
"Yelloweye rockfish","NMFS management area",2000,"CAN",129,47,0.01784487059796911,0.01777987656268251,-0.00006499403528660228,0.00319205747112645,0.01221536954288042,0.0249456101317905,21-JUL-22
"Yelloweye rockfish","NMFS management area",2000,"CGOA",376,23,0.00212537639616381,0.00211959058168131,-0.000005785814482503482,0.0006369183529965961,0.00118636638446411,0.00390295511888153,21-JUL-22
"Yelloweye rockfish","NMFS management area",2000,"EGOA",183,59,0.01559723267571434,0.01563472541724096,0.000037492741526612763,0.00269553363137419,0.01146577518432652,0.02220560779316099,21-JUL-22
"Yelloweye rockfish","NMFS management area",2000,"INSIDE",72,21,0.0108202209073265,0.01091380827788642,0.0000935873705599135,0.00299902877593168,0.00589594835832996,0.01823645934549349,21-JUL-22
"Yelloweye rockfish","NMFS management area",2000,"WGOA",129,7,0.00112274913056398,0.00113188301499385,0.0000091338844298741,0.0005982627270362751,0.00034132343283029535,0.00322462020916346,21-JUL-22
"Yelloweye rockfish","NMFS management area",2001,"CAN",170,51,0.01722847668372951,0.01724925790001243,0.00002078121628291615,0.00299352878158383,0.0119885715782316,0.02395204163887051,21-JUL-22
"Yelloweye rockfish","NMFS management area",2001,"CGOA",375,20,0.00149540655351407,0.00150469031934749,0.000009283765833424792,0.000489374108124571,0.0007578755825090543,0.00282757244784267,21-JUL-22
"Yelloweye rockfish","NMFS management area",2001,"EGOA",188,48,0.01355095513053914,0.01359261576951728,0.00004166063897814362,0.00239615166043905,0.00986538474786924,0.01983834392008567,21-JUL-22
"Yelloweye rockfish","NMFS management area",2001,"INSIDE",67,15,0.00622024049059847,0.00618449693601497,-0.000035743554583501924,0.00192187937543226,0.00333058567890576,0.01144206606087877,21-JUL-22
"Yelloweye rockfish","NMFS management area",2001,"WC",84,9,0.00487712651747877,0.0049033257879746,0.00002619927049582211,0.00184253004669249,0.00225723806546935,0.01004844451271238,21-JUL-22
"Yelloweye rockfish","NMFS management area",2001,"WGOA",119,6,0.00108051432756897,0.00108221438835745,0.0000017000607884765616,0.0005647051133131323,0.00033646769788717927,0.00303326167550285,21-JUL-22
"Yelloweye rockfish","NMFS management area",2002,"CAN",171,40,0.00798476404130618,0.00798792479137807,0.0000031607500718851267,0.00171787697604365,0.00544543034555943,0.01246428620531816,21-JUL-22
"Yelloweye rockfish","NMFS management area",2002,"CGOA",373,18,0.00119776351667121,0.00118621912894452,-0.00001154438772669325,0.00041806307206353975,0.0006242474667564906,0.00246033088482915,21-JUL-22
"Yelloweye rockfish","NMFS management area",2002,"EGOA",189,52,0.01448507758894751,0.01460061097454893,0.00011553338560141464,0.00281927488536623,0.00981823436406388,0.02096625044870738,21-JUL-22
"Yelloweye rockfish","NMFS management area",2002,"INSIDE",70,17,0.00955750979897828,0.00960644263250717,0.0000489328335288898,0.00257661576902828,0.00538555783337801,0.01551409371150725,21-JUL-22
"Yelloweye rockfish","NMFS management area",2002,"WC",84,8,0.00263607991155523,0.00259983689049049,-0.000036243021064738534,0.00140095438318265,0.0009606176099787604,0.0093631141680889,21-JUL-22
